title,price
PC Portable MSI CYBORG 15A12VE / i5-12450H / RTX 4050 6G / 24 Go / Windows 11 Pro,"3 129,000 DT"
Pc portable MSI Gaming KATANA 15 B12UDXK-644XFR / i5-12450H / RTX 3050 6G / 16 Go,"3 139,000 DT"
Pc portable MSI Gaming KATANA 15 B12VEK-641XFR / i5-12450H / RTX 4050 6G / 12 Go,"3 139,000 DT"
Pc portable Dell Latitude 5540 / I5 13è Gén / 24 Go,"3 144,000 DT"
Pc Portable HP ProBook 470 G9 / i7 12è Gén / 8 Go / Silver,"3 145,000 DT"
Pc Portable Gamer ASUS TUF Gaming A15 TUF507NV / Ryzen 5 7535HS / RTX 4060 8G / 8 Go DDR5 / 512 Go SSD / Windows 11,"3 145,000 DT"
PC Portable HP Envy x360 15-fe0003nk / i5-1335U / 16 Go / 512 Go SSD / Silver / Windows 11,"3 149,000 DT"
Pc Portable Lenovo ThinkPad E14 Gen 5 / I7-1355U / 8 Go / Windows 11 Pro + SACOCHE Lenovo T210 Offerte,"3 149,000 DT"
Pc portable MSI Gaming KATANA 17 B12UDXK-421XFR / i5-12450H / RTX 3050 6G / 16 Go,"3 149,000 DT"
Pc Portable Lenovo ThinkPad E14 Gen 4 / i7-1255U / 24 Go + SACOCHE Lenovo T210 + SOURIS LENOVO M120 OFFERTS,"3 149,000 DT"
Pc Portable Dell Latitude 5430 / i5 12è Gén / 8 Go / 512 Go SSD,"3 154,000 DT"
PC Portable HP ProBook 450 G9 / i7 12è Gén / 32 Go,"3 155,000 DT"
PC Portable MSI CYBORG 15 A12VE 462XFR / i7-12650H / RTX 4050 6G / 8 Go / Windows 11 Pro,"3 159,000 DT"
PC PORTABLE LENOVO LOQ 15IRX9  I7-13650HX /16G 512SSD / RTX3050 6G / GRIS + Souris offerte +150DT Bon de réduction,"3 159,000 DT"
Pc Portable Lenovo ThinkPad E16 Gen 2 / Ultra 7 155H / 16 Go DDR5 / Noir Avec Sac à Dos Offert,"3 159,000 DT"
Pc portable MSI Gaming KATANA 15 B12UDXK-644XFR / i5-12450H / RTX 3050 6G / 20 Go,"3 159,000 DT"
Pc portable MSI Gaming KATANA 17 B12UDXK-421XFR / i5-12450H / RTX 3050 6G / 20 Go,"3 159,000 DT"
Pc Portable Gigabyte G5 KF / i5 13ème Gén / 16 Go / RTX 4060 8G,"3 159,000 DT"
PC Portable MSI CYBORG 15A12VE / i5-12450H / RTX 4050 6G / 32 Go,"3 159,000 DT"
Pc portable MSI Gaming GF63 12VF-414XFR / I5-12450H / RTX 4060 8G / 24 Go Avec Pack Gaming MSI VIGOR GK30 COMBO Offert,"3 159,000 DT"
PC portable Lenovo LOQ 15APH8 / Ryzen 7 7840HS / RTX 3050 6G / 32 Go / Gris Avec Souris RVB Lenovo LOQ M100,"3 159,000 DT"
Pc portable MSI Gaming KATANA 15 B12UDXK-644XFR / i5-12450H / RTX 3050 6G / 24 Go,"3 165,000 DT"
Pc portable MSI Gaming KATANA 15 B12VEK-641XFR / i5-12450H / RTX 4050 6G / 16 Go,"3 175,000 DT"
Pc portable Dell Gaming G15 5530 / i7 13è Gén / 16 Go / RTX 3050 6G / Windows 11,"3 179,000 DT"
PC Portable HP ProBook 450 G8 / i7 11è Gén / 8 Go / 512 Go SSD,"3 179,000 DT"
PC Portable MSI CYBORG 15 A12VE 462XFR / i7-12650H / RTX 4050 6G / 16 Go,"3 189,000 DT"
Pc portable Dell Gaming G15 5530 / i5 13è Gén / 24 Go / RTX 3050 6G / Windows 11,"3 195,000 DT"
Pc portable MSI Gaming KATANA 17 B12UDXK-421XFR / i5-12450H / RTX 3050 6G / 24 Go,"3 199,000 DT"
Pc Portable Lenovo ThinkPad E16 Gen 1 / i7-1355U / MX550 2G / 16 Go / 512 Go SSD / Noir + Sacoche T210 Offerte,"3 199,000 DT"
Pc Portable Gigabyte G5MF5 / i7 13ème Gén / 16 Go / RTX 4050 6G,"3 199,000 DT"
Pc portable MSI Gaming GF63 12VF-414XFR / I5-12450H / RTX 4060 8G / 32 Go Avec Pack Gaming MSI VIGOR GK30 COMBO Offert,"3 205,000 DT"
Pc Portable Gamer HP Victus Gaming 15-fa1009nk / i7-13700H / RTX 3050 6G / 16 Go /  512 Go SSD / Windows 11,"3 219,000 DT"
PC Portable MSI CYBORG 15A12VE / i5-12450H / RTX 4050 6G / 32 Go / Windows 11 Pro,"3 219,000 DT"
Pc portable Dell Gaming G15 5530 / i7 13è Gén / 16 Go / RTX 3050 6G / Windows 11,"3 225,000 DT"
Pc portable Dell Latitude 5540 / I5 13è Gén / 32 Go,"3 228,000 DT"
Pc Portable Dell Latitude 3540 / i7-1355U de 13e Gén / MX550 2G / 8 Go / 512 Go SSD,"3 229,000 DT"
Pc Portable Gamer ASUS TUF Gaming A15 TUF507NV / Ryzen 5 7535HS / RTX 4060 8G / 16 Go DDR5 / 512 Go SSD / Windows 11,"3 235,000 DT"
Pc Portable ASUS Vivobook S 14 Flip TP3402VA / i9-13900H / 8 Go / Windows 11 / Silver,"3 239,000 DT"
PC Portable MSI CYBORG 15 A12VE 462XFR / i7-12650H / RTX 4050 6G / 16 Go / Windows 11 Pro,"3 249,000 DT"
Pc portable MSI Gaming KATANA 15 B12UDXK-644XFR / i5-12450H / RTX 3050 6G / 32 Go,"3 254,000 DT"
Pc Portable Gamer HP Victus Gaming 15-fa1009nk / i7-13700H / RTX 3050 6G / 24 Go /  512 Go SSD / Windows 11,"3 259,000 DT"
Pc portable MSI Gaming KATANA 17 B12UDXK-421XFR / i5-12450H / RTX 3050 6G / 32 Go,"3 259,000 DT"
Pc portable MSI Gaming KATANA 15 B12VEK-641XFR / i5-12450H / RTX 4050 6G / 20 Go,"3 259,000 DT"
PC Portable MSI CYBORG 15 A12VE 462XFR / i7-12650H / RTX 4050 6G / 24 Go,"3 269,000 DT"
Pc Portable Gigabyte G5MF5 / i7 13ème Gén / 24 Go / RTX 4050 6G,"3 279,000 DT"
Pc portable MSI Gaming KATANA 15 B12VEK-641XFR / i5-12450H / RTX 4050 6G / 24 Go,"3 279,000 DT"
PC PORTABLE LENOVO LOQ 15IRX9 I7-13650HX /24G 512SSD / RTX3050 6G / GRIS + Souris offerte +150DT Bon de réduction,"3 299,000 DT"
Pc portable MSI Gaming KATANA 17 B12UDXK-420XFR / i7-12650H / RTX 3050 6G / 8 Go,"3 299,000 DT"
Pc portable ASUS Zenbook 14X OLED / i5 12è Gén / 8 Go / 512 Go SSD / Gris,"3 299,000 DT"
Pc portable MSI Gaming GF63 12VF-413XFR / i7-12650H / RTX 4060 8G / 16 Go,"3 299,000 DT"
Pc portable MSI Gaming KATANA 17 B12VEK-419XFR / i5-12450H / RTX 4050 6G / 8 Go,"3 299,000 DT"
Pc Portable Lenovo ThinkPad E14 Gen 4 / i7-1255U / 40 Go + SACOCHE Lenovo T210 + SOURIS LENOVO M120 OFFERTS,"3 299,000 DT"
Pc Portable Dell Latitude 7420 / i5 11è Gén / 8 Go,"3 299,000 DT"
Pc portable Lenovo Legion 5 15IMH6 / i5 10é Gén / 16 Go / Noir Avec Souris Lenovo Legion  M300 RGB Gaming Offert,"3 299,000 DT"
Pc portable MSI Gaming KATANA 15 B12VFK-639XFR / i5-12450H / RTX 4060 / 8 Go,"3 299,000 DT"
Pc portable MSI Gaming GF63 12VF-414XFR / I5-12450H / RTX 4060 8G / 48 Go Avec Pack Gaming MSI VIGOR GK30 COMBO Offert,"3 303,000 DT"
Pc Portable HP EliteBook 840 G8 / i7-1165G7 / 8 Go / 256 Go SSD,"3 305,000 DT"
Pc Portable Gamer ASUS TUF Gaming A15 TUF507NV / Ryzen 5 7535HS / RTX 4060 8G / 24 Go DDR5 / 512 Go SSD / Windows 11,"3 305,000 DT"
PC Portable LENOVO Yoga 7 14IRL8 / i5-1340P / 8G / Windows 11 / Gris,"3 319,000 DT"
PC PORTABLE LENOVO LOQ 15IRX9  I7-13650HX /16G 512SSD / RTX4050 6G / GRIS,"3 329,000 DT"
PC Portable MSI CYBORG 15 A12VE 462XFR / i7-12650H / RTX 4050 6G / 24 Go / Windows 11 Pro,"3 329,000 DT"
"PC Portable Apple MacBook Air M1 13.3"" / 8 Go / 256 Go SSD / Gris sidéral","3 339,000 DT"
PC PORTABLE LENOVO LOQ 15IRX9 I7-13650HX /32G 512SSD / RTX3050 6G / GRIS + Souris offerte +150DT Bon de réduction,"3 339,000 DT"
"PC Portable Apple MacBook Air M1 13.3"" / 8 Go / 256 Go / Argent","3 339,000 DT"
"PC Portable Apple MacBook Air M1 13.3"" / 8 Go / 256 Go SSD / Gold","3 339,000 DT"
Pc portable MSI Gaming KATANA 17 B12VEK-419XFR / i5-12450H / RTX 4050 6G / 12 Go,"3 339,000 DT"
Pc Portable HP EliteBook 830 G8 / i7-1165G7 / 8 Go / 256 Go SSD,"3 339,000 DT"
Pc Portable Gigabyte G5MF5 / i7 13ème Gén / 32 Go / RTX 4050 6G,"3 349,000 DT"
PC Portable MSI CYBORG 15 A12VE 462XFR / i7-12650H / RTX 4050 6G / 32 Go,"3 349,000 DT"
Pc portable MSI Gaming KATANA 15 B12VEK-641XFR / i5-12450H / RTX 4050 6G / 32Go,"3 350,000 DT"
Pc Portable Lenovo ThinkPad L15 Gen 3 / i5-1235U / 8 Go / 256 Go SSD / Windows 11 Pro / Noir,"3 359,000 DT"
Pc Portable Gamer ASUS TUF Gaming A15 TUF507NV / Ryzen 5 7535HS / RTX 4060 8G / 32 Go DDR5 / 512 Go SSD / Windows 11,"3 375,000 DT"
Pc Portable Dell Latitude 7420 / i5 11è Gén / 8 Go / Windows 11 Pro,"3 379,000 DT"
Pc Portable HP EliteBook 840 G9 / i5-1235U / 16 Go / 512 Go SSD,"3 379,000 DT"
Pc portable MSI Gaming KATANA 17 B12VEK-419XFR / i5-12450H / RTX 4050 6G / 16 Go,"3 379,000 DT"
PC Portable HP Pavilion Aero Laptop 13-be1002nk / Ryzen 7 5825U / 16 Go / 512 Go SSD,"3 389,000 DT"
PC PORTABLE MSI CYBORG 15 A13VE / I5-13420H / RTX 4050 6G / 16 Go / 512 Go SSD / Windows 11,"3 389,000 DT"
PC Portable MSI CYBORG 15 A12VE 462XFR / i7-12650H / RTX 4050 6G / 32 Go / Windows 11 Pro,"3 409,000 DT"
Pc Portable HP EliteBook 650 G9 / i5-1235U / 8 Go / 512 Go SSD / Gris,"3 429,000 DT"
Pc Portable ASUS TUF707ZC / Intel core i5-12500H / RTX 3050 4G / 8 Go /  512SSD / Windows 11,"3 449,000 DT"
PC Portable Gigabyte G7KF / i5-12500H / RTX 4060 8G / 32 Go / 512 Go SSD / Noir,"3 459,000 DT"
PC PORTABLE MSI CYBORG 15 A13VE / I5-13420H / RTX 4050 6G / 24 Go / 512 Go SSD / Windows 11,"3 459,000 DT"
PC Portable Gigabyte G7KF / i5-12500H / RTX 4060 8G / 16 Go / 512 Go SSD / Noir,"3 469,000 DT"
Pc portable MSI Gaming KATANA 17 B12VEK-419XFR / i5-12450H / RTX 4050 6G / 24 Go,"3 479,000 DT"
Pc Portable Dell Latitude 5420 Tactile / i7 11è Gén / 16 Go / 512 Go SSD,"3 499,000 DT"
Pc Portable Dell Latitude 5430 / i7 12è Gén / 16 Go / 512 Go SSD,"3 499,000 DT"
Pc portable MSI Gaming KATANA 15 B12VEK-640XFR / i7-12650H / RTX 4050 6G / 8 Go,"3 499,000 DT"
Pc Portable EliteBook 650 G10 / i5-1335U / 16 Go / 512 Go SSD / Windows 11 Pro,"3 499,000 DT"
Pc Portable Dell Latitude 5430 / i7 12è Gén / 16 Go / 512 Go SSD,"3 499,000 DT"
Pc portable MSI Gaming KATANA 17 B12VEK-419XFR / i5-12450H / RTX 4050 6G / 32Go,"3 525,000 DT"
PC PORTABLE MSI CYBORG 15 A13VE / I5-13420H / RTX 4050 6G / 32 Go / 512 Go SSD / Windows 11,"3 539,000 DT"
Tablette Ordinateur Portable HUAWEI MateBook E / i7-1260U / 16 Go / 512 Go SSD / Windows 11 Avec HUAWEI Band 8 Rose + HUAWEI FreeBuds SE Bleu Offerts,"3 539,000 DT"
Pc portable MSI Modern 14 C12M / i7 12é Gen / 16 Go / Noir,"3 549,000 DT"
PC Portable HP Pavilion Aero Laptop 13-be1001nk / Ryzen 7 5825U / 16 Go / 512 Go SSD,"3 549,000 DT"
Pc Portable Gigabyte G5 KF5 / i7 13ème Gén / 16 Go / RTX 4060 8G,"3 555,000 DT"
Pc portable MSI Gaming KATANA 15 B12VFK-638XFR / i7-12650H / RTX 4060 8G / 8 Go,"3 599,000 DT"
Pc Portable EliteBook 650 G10 / i5-1355U / 16 Go / 512 Go SSD / Windows 11 Pro,"3 599,000 DT"
Pc Portable Gigabyte G5 KF5 / i7 13ème Gén / 24 Go / RTX 4060 8G,"3 645,000 DT"
Pc portable Dell Latitude 5540 / I7 13è Gén / 16 Go,"3 679,000 DT"
Pc portable Dell Latitude 5540 / I7 13è Gén / 20 Go,"3 699,000 DT"
Pc Portable Dell Latitude 5530 / i7 12è Gén / 16 Go / 512 Go SSD,"3 699,000 DT"
Pc Portable EliteBook 840 G10 / i7-1355U / 16 Go / 512 Go SSD,"3 719,000 DT"
PC PORTABLE ASUS ZENBOOK UM3504DA R7-7735U / 32G / 1TO SSD /  Windows 11 / Gris,"3 719,000 DT"
PC Portable Lenovo Yoga 7 14ITL5 / i7 11è Gén / 16 Go / Gris,"3 719,000 DT"
PC PORTABLE MSI CYBORG 15 A13VE / I5-13420H / RTX 4060 8G / 16 Go / 512 Go SSD /  Windows 11,"3 739,000 DT"
Pc portable Dell Latitude 5540 / I7 13è Gén / 24 Go,"3 739,000 DT"
Pc Portable Gigabyte G5 KF5 / i7 13ème Gén / 32 Go / RTX 4060 8G,"3 745,000 DT"
Pc Portable Gamer ASUS TUF Gaming F15 FX507VU / i7-13620H / 8 Go / 512 Go SSD / Windows 11 / Noir,"3 749,000 DT"
Pc Portable Dell Latitude 7320 / i7 11è Gén / 16 Go,"3 759,000 DT"
Pc portable Dell Latitude 5540 / I7 13è Gén / 32 Go,"3 779,000 DT"
Pc portable Dell Latitude 5440 / I7 13è Gén / 16 Go,"3 779,000 DT"
Pc portable Asus Expertbook B9 / i7-1255U / 16 Go,"3 799,000 DT"
PC PORTABLE MSI CYBORG 15 A13VE / I5-13420H / RTX 4060 8G / 24 Go / 512 Go SSD /  Windows 11,"3 819,000 DT"
Pc portable Dell Latitude 5440 / I7 13è Gén / 24 Go,"3 834,000 DT"
Pc Portable ASUS Zenbook 14 OLED UX3405MA / Intel Core Ultra 7 155H / 16 Go / 1 To SSD / Windows 11 / Silver,"3 859,000 DT"
Pc portable Dell Latitude 5540 / I7 13è Gén / 16 Go,"3 869,000 DT"
PC Portable HP Envy x360 15-fe0001nk / i7-1355U / 16 Go / Windows 11 / Silver,"3 869,000 DT"
Pc portable Dell Latitude 5440 / I7 13è Gén / 32 Go,"3 889,000 DT"
Pc portable Dell Latitude 5540 / I7 13è Gén / 24 Go,"3 929,000 DT"
Pc portable Dell Latitude 5440 / i7-1355U 13e Gén / 16 Go,"3 939,000 DT"
Pc portable Dell Latitude 5540 / I7 13è Gén / 32 Go,"3 969,000 DT"
Pc portable MSI Gaming KATANA 15 B12UDXK-643XFR / i7-12650H / RTX 3050 6G / 8 Go,"3 969,000 DT"
Pc Portable HP EliteBook 830 G8 / i5 11è Gén / 8 Go / 256 Go SSD,"3 969,000 DT"
Pc portable ASUS Zenbook UX3402 OLED / i7 12è Gén / 16 Go / Bleu,"3 979,000 DT"
PC PORTABLE MSI CYBORG 15 A13VE / I5-13420H / RTX 4060 8G / 32 Go / 512 Go SSD /  Windows 11,"3 979,000 DT"
Pc portable ASUS ExpertBook B9 OLED B9403 / Ultra 7 150U / 16 Go / 1 To SSD / Noir,"3 999,000 DT"
"PC PORTABLE HP 14""  SPECTRE 14-EF2003NK I5-1335U / 16G 512SSD / Windows 11","3 999,000 DT"
Pc Portable HP EliteBook 840 G9 / i7-1255U / 16 Go / 512 Go SSD,"4 129,000 DT"
PC Portable Lenovo ThinkPad T14 Gen 3 / i5-1335U / 8 Go / 1 To SSD,"4 199,000 DT"
Pc Portable HP EliteBook 840 G8 / i7-1185G7 / 16 Go / 512 Go SSD,"4 199,000 DT"
Pc portable MSI Prestige 14Evo A12M-040FR / i5-12é Gen / 16 Go,"4 219,000 DT"
PC Portable HP Spectre x360 Convertible 14-ea1001nk Tactile / i5 11è Gén / 8 Go / Gris,"4 229,000 DT"
PC Portable LENOVO Yoga 7 2IN1 Ultra 7 155H / 16G / Windows 11 / Gris,"4 239,000 DT"
Pc Portable MSI SWORD 15A12VF  / i7 12è Gén / 8 Go / RTX 4060 8G,"4 259,000 DT"
Pc Portable Lenovo Thinkbook 14s Yoga / I7-1355U 13e Gén / 16Go / Windows 11 pro,"4 289,000 DT"
Pc portable Dell Latitude 7430 / I7 12è Gén / 16 Go,"4 289,000 DT"
Pc Portable Gamer ASUS TUF Gaming F15 FX507VU / i9-13900H / RTX 4050 6G / 16 Go / Windows 11 / Noir,"4 329,000 DT"
PC Portable Apple MacBook Air M2 (2022) / 8Go / 256 Go / Lumière stellaire,"4 335,000 DT"
Apple MacBook Air Retina M2 / 8Go / 256 Go / Noir,"4 335,000 DT"
Apple MacBook Air Retina M2 / 8Go / 256 Go / GRIS,"4 335,000 DT"
Apple MacBook Air Retina M2 / 8Go / 256 Go / Silver,"4 335,000 DT"
PC Portable Gigabyte G6KF / i7-13620H / RTX 4060 8G / 32 Go DDR5 / 1 To SSD / Windows 11 / Noir,"4 339,000 DT"
Pc portable MSI Pulse GL66 12UEK-454XFR  / i5-12500 / RTX 3060 6G / 16 Go,"4 359,000 DT"
PC Portable Lenovo ThinkBook 14s Yoga IAP Tactile / i7-1255U / 16 Go,"4 399,000 DT"
Pc portable MSI Pulse GL66 12UEK-454XFR  / i5-12500 / RTX 3060 6G / 24 Go,"4 414,000 DT"
PC PORTABLE ASUS ZENBOOK 14 FLIP OLED / I7-1360P / 16G 1TSSD / WINDOWS 11 / Gris,"4 429,000 DT"
Pc Portable Lenovo ThinkPad T14 Gen 4 / i5-1335U / 16 Go / 1 To SSD / Windows 11 Pro / Noir,"4 429,000 DT"
Pc Portable EliteBook 650 G10 / i7-1355U / 16 Go / 512 Go SSD / Windows 11 Pro,"4 489,000 DT"
PC Portable Lenovo ThinkPad T14 Gen 3 / i5-1235U / 8 Go / 256 Go SSD,"4 495,000 DT"
PC Portable Lenovo ThinkBook 15p G2 ITH / i7 11è Gén / 16 Go,"4 499,000 DT"
Pc Portable Dell Latitude 7440 / i7-1365U de 13e Gén / 16 Go DDR5 / 512 Go SSD,"4 509,000 DT"
PC PORTABLE MSI KATANA / i7 13è Gén / 16 Go / 1 To / RTX 4060 8G / WINDOWS 11,"4 509,000 DT"
PC Portable Dell Latitude 7420 / i7 11è Gén / 16 Go / 512 Go SSD / 3 ans Garantie,"4 532,000 DT"
PC Portable ASUS TUF Gaming A16 FA617XS / Ryzen 9 7940HS / RX 7600S 8G / 16 Go / 512 Go SSD / Windows 11,"4 539,000 DT"
Pc portable MSI Prestige 15 A12SC-033XFR / i7 12é Gen / GTX 1650 / 8 Go,"4 549,000 DT"
PC Portable HP EliteBook 840 G10 / i5-1335U / 8 Go / 512 Go SSD / Windows 11 Pro,"4 589,000 DT"
PC Portable Gamer Asus ROG Flow GV301RC / Ryzen 7 6800HS / RTX 3050 4G / 16 Go,"4 599,000 DT"
PC Portable HP EliteBook 830 G10 / i5-1335U / 8 Go / 512 Go SSD / Windows 11 Pro,"4 645,000 DT"
Pc Portable HP EliteBook 840 G9 / i7-1255U / 16 Go DDR5 / 512 Go SSD / Silver / Windows 11 Pro,"4 649,000 DT"
Pc portable Dell Gaming G15 5530 / i7 13è Gén / 16 Go / RTX 4060 8G / Windows 11,"4 690,000 DT"
PC Portable ASUS TUF Gaming A16 FA617XS / Ryzen 9 7940HS / RX 7600S 8G / 32 Go / 512 Go SSD / Windows 11,"4 695,000 DT"
PC Portable ASUS ROG Zephyrus M16 GU603ZE-LS001W / i7-12700H / 16 Go / RTX 3050 Ti 4G,"4 699,000 DT"
Pc portable MSI Gaming KATANA 17 B12VGK-416XFR / i7-12650H / RTX 4070 8G / 8 Go,"4 699,000 DT"
Pc portable Dell Gaming G15 5530 / i7 13è Gén / 24 Go / RTX 4060 8G / Windows 11,"4 737,000 DT"
PC PORTABLE ASUS EXPERTBOOK  B9403CV / I7-1355U / 16G / 1To SSD,"4 759,000 DT"
Pc portable MSI Prestige 14 A12SC-042FR / i7-12é Gen / 16 Go,"4 894,000 DT"
Pc portable MSI Prestige 15 A12UC-027XFR / i7 12é Gen / RTX 3050 / 16 Go,"4 894,000 DT"
Pc portable Dell Gaming G15 5530 / i7 13è Gén / 16 Go / RTX 4060 8G / Windows 11,"4 899,000 DT"
PC PORTABLE LENOVO ThinkPad T14 Gen 4 / I7-1355U  / 16GB 512SSD / Windows 11,"4 939,000 DT"
Pc Portable HP EliteBook 860 G9 / i7-1255U 12e Gén / 8 Go / 256 Go SSD,"4 959,000 DT"
PC PORTABLE ASUS TUF507VI / I7-13620H / RTX 4070 8G / 8 Go / 512 Go SSD / Windows 11,"4 999,000 DT"
Pc Portable Dell Latitude 7430 2 en 1 / i7 12è Gén / 16 Go / 512 Go SSD,"4 999,000 DT"
Pc Portable Gamer ASUS TUF Gaming A15 TUF507UI / Ryzen 9 8940HS / RTX 4070 8G / 8 Go DDR5 / 512 Go SSD / Windows 11,"4 999,000 DT"
PC Portable HP Envy x360 Convertible 15-fe0000nk / i7-1355U / 16 Go / RTX 3050 4G / Windows 11 / Silver,"4 999,000 DT"
PC Portable Lenovo Legion Pro 5 16ARX8 / Ryzen 7 7745HX / RTX 4050 6G / 16 Go / 1 To SSD / Gris onyx / Windows 11,"4 999,000 DT"
PC Portable Lenovo ThinkPad L13 Yoga Gen 4 / i7-1355U / 16 Go,"5 019,000 DT"
PC Portable HP Spectre x360 Convertible 14-ef0002nk Tactile / i7-1255U / 16 Go,"5 039,000 DT"
PC Portable Lenovo Legion Pro 5 16ARX8 / Ryzen 7 7745HX / RTX 4050 6G / 24 Go / 1 To SSD / Gris onyx / Windows 11,"5 075,000 DT"
Pc Portable Lenovo Yoga L13 / i7 1255U / 16Go,"5 075,000 DT"
PC PORTABLE ASUS EXPERTBOOK   B9403CV / I7-1355U / 32G 1TSSD,"5 089,000 DT"
Pc Portable ASUS Zenbook S 13 OLED / Ultra 7 155U / 32 Go / 1 To SSD / Windows 11 / Gris,"5 119,000 DT"
PC PORTABLE ASUS TUF507VI / I7-13620H / RTX 4070 8G / 16 Go / 512 Go SSD / Windows 11,"5 135,000 DT"
PC Portable Lenovo Legion Pro 5 16ARX8 / Ryzen 7 7745HX / RTX 4050 6G / 32 Go / 1 To SSD / Gris onyx / Windows 11,"5 139,000 DT"
Pc Portable Gamer ASUS TUF Gaming A15 TUF507UI / Ryzen 9 8940HS / RTX 4070 8G / 16 Go DDR5 / 512 Go SSD / Windows 11,"5 139,000 DT"
PC PORTABLE ASUS TUF507VI / I7-13620H / RTX 4070 8G / 24 Go / 512 Go SSD / Windows 11,"5 159,000 DT"
PC Portable HP EliteBook 860 G10 / i7-1355U / 8 Go / 256 Go SSD / Windows 11 Pro,"5 199,000 DT"
Pc Portable Dell Latitude 7440 / i7-1355U / 16 Go DDR5 / 512 Go SSD / Windows 11 Pro,"5 199,000 DT"
Pc Portable Lenovo ThinkPad T14s Gen 2 / i7 11è Gén / 8 Go / 512 Go SSD,"5 199,000 DT"
Pc Portable Gamer ASUS TUF Gaming A15 TUF507UI / Ryzen 9 8940HS / RTX 4070 8G / 32 Go DDR5 / 512 Go SSD / Windows 11,"5 249,000 DT"
PC Portable Lenovo Legion Pro 5 16ARX8 / Ryzen 7 7745HX / RTX 4050 6G / 40 Go / 1 To SSD / Gris onyx / Windows 11,"5 295,000 DT"
PC Portable Lenovo ThinkPad L13 Yoga Gen 3 / i7-1265U 12è Gén / 16 Go / Noir,"5 339,000 DT"
Pc Portable Lenovo ThinkPad T16 Gen 1 / i7-1270P / 32 Go / 512 Go SSD / Windows 11 Pro,"5 359,000 DT"
PC Portable Lenovo Legion Pro 5 16ARX8 / Ryzen 7 7745HX / RTX 4050 6G / 48 Go / 1 To SSD / Gris onyx / Windows 11,"5 369,000 DT"
PC PORTABLE LENOVO LEGION 500 I7-14650HX / 16GB 1TSSD / RTX4060 / Windows 11 GRIS Avec SOURIS ET  TAPIS  SOURIS GAMING LENOVO  Offerts,"5 385,000 DT"
PC Portable HP EliteBook 830 G10 / i7-1355U / 8 Go / 512 Go SSD / Windows 11 Pro,"5 439,000 DT"
PC Portable Lenovo Legion Pro 5 16ARX8 / Ryzen 7 7745HX / RTX 4050 6G / 64 Go / 1 To SSD / Gris onyx / Windows 11,"5 589,000 DT"
PC PORTABLE DELL LATITUDE 7450 / ULTRA 7 165U / 16GO 512GO SSD / GRIS,"5 599,000 DT"
Apple MacBook Air M2 / 8Go / 256 Go / Silver,"5 629,000 DT"
Apple MacBook Pro M2 / 8Go / 256 Go / Starlight,"5 629,000 DT"
Apple Macebook Air M2 8Go / 256 Go SSD / Bleu Midnight,"5 629,000 DT"
Apple MacBook Pro M2 / 8Go / 256 Go / Midnight,"5 639,000 DT"
Pc portable MSI Summit E16 Flip Evo / i7 12é Gen / 16 Go,"5 669,000 DT"
PC Portable Apple MacBook Air M2 (2022) / 8 Go / 512 Go SSD / Midnight,"5 759,000 DT"
Apple MacBook Air Retina M2 / 8Go / 512 Go / Starlight,"5 759,000 DT"
PC PORTABLE GIGABYTE AORUS 16X ASG / I7-14650HX / RTX 4070 8G / 16 Go / 1To SSD / WINDOWS 11 / NOIR,"5 879,000 DT"
Pc Portable Dell Latitude 7340 / i7-1365U de 13e Gén / 16 Go DDR5 / 512 Go SSD / Windows 11 Pro,"6 099,000 DT"
Apple MacBook Pro M2 / 8Go / 512 Go / GRIS,"6 149,000 DT"
Apple MacBook Pro M2 / 8Go / 512 Go SSD / Silver,"6 149,000 DT"
Pc Portable Dell Latitude 7330 2 en 1 / i7 12è Gén / 16 Go / 512 Go SSD,"6 359,000 DT"
"PC Portable Apple MacBook Air M2 (2023) 15"" / 8 Go / 512 Go SSD / Starlight","6 459,000 DT"
"PC Portable Apple MacBook Air M2 (2023) 15"" / 8 Go / 512 Go SSD / Midnight","6 459,000 DT"
PC Portable Lenovo Légion Pro 5 16IRX8 / i7-13700HX / RTX 4070 8G / 16 Go / 1 To SSD / Windows 11 Avec casque gaming H300 + Souris de jeu RVB Lenovo Légion M300,"6 499,000 DT"
Pc Portable Gamer ASUS ROG Strix G16 / i9-14900HX / RTX 4060 8G / 16 Go DDR5 / 1 To SSD / Windows 11 / Noir,"6 499,000 DT"
"PC Portable Lenovo ThinkPad X12 Amovible Gén 1 / 12.3"" / i7 11è Gén / Noir","6 599,000 DT"
Station de travail Mobile Dell Precision 7530 / i7 8è Gén / 16Go,"6 767,000 DT"
PC Portable Lenovo Légion Pro 5 16ARX8 / Ryzen 9 7945HX / RTX 4070 8G / 16 Go / 1 To SSD / Noir / Windows 11,"6 999,000 DT"
PC PORTABLE GIGABYTE AORUS 16X ASG / I9-14900HX / RTX 4070 8G / 32 Go / 2 To SSD / WINDOWS 11 / NOIR,"7 069,000 DT"
PC Portable Lenovo Légion Pro 5 16ARX8 / Ryzen 9 7945HX / RTX 4070 8G / 24 Go / 1 To SSD / Noir / Windows 11,"7 079,000 DT"
Apple Macebook Pro M3 / 8Go / 512 SSD / Gris sidéral,"7 129,000 DT"
PC Portable Lenovo Légion Pro 5 16ARX8 / Ryzen 9 7945HX / RTX 4070 8G / 32 Go / 1 To SSD / Noir / Windows 11,"7 149,000 DT"
